数据ID,用户ID,商品ID,评论时间戳,评论标题,评论内容,评分
TRAIN_16087,3426,PRODUCT_190,1313769600,差评，需要改进,使用效果不如预期。 购买后使用了16天，整体感觉,2
TRAIN_16088,2983,PRODUCT_618,1369584000,中评，一般般,普通使用没问题。 购买后使用了15天，整体感觉,3
TRAIN_16089,1433,PRODUCT_34,1360512000,好评！推荐购买,操作简单，容易上手。 购买后使用了22天，整体感觉,4
TRAIN_16090,1373,PRODUCT_204,1393171200,中评，一般般,普通使用没问题。 购买后使用了25天，整体感觉,3
TRAIN_16091,665,PRODUCT_525,1324396800,好评！推荐购买,颜色正，尺寸合适。 购买后使用了21天，整体感觉,4
TRAIN_16092,2984,PRODUCT_688,1344873600,好评！推荐购买,质量很好，非常满意！ 购买后使用了2天，整体感觉,4
TRAIN_16093,609,PRODUCT_759,1298822400,好评！推荐购买,使用效果很棒，物超所值。 购买后使用了30天，整体感觉,5
TRAIN_16094,4295,PRODUCT_921,1296230400,差评，需要改进,物流太慢，等了很久。 购买后使用了26天，整体感觉,2
TRAIN_16095,4614,PRODUCT_138,1339257600,好评！推荐购买,正品保证，值得信赖。 购买后使用了13天，整体感觉,4
TRAIN_16096,1711,PRODUCT_204,1304179200,中评，一般般,没什么大问题。 购买后使用了8天，整体感觉,3
TRAIN_16097,4686,PRODUCT_813,1354118400,好评！推荐购买,性价比很高，推荐购买！ 购买后使用了26天，整体感觉,4
TRAIN_16098,4013,PRODUCT_766,1347724800,差评，需要改进,使用效果不如预期。 购买后使用了8天，整体感觉,1
TRAIN_16099,4970,PRODUCT_162,1306598400,中评，一般般,普通使用没问题。 购买后使用了7天，整体感觉,3
TRAIN_16100,4978,PRODUCT_888,1301241600,好评！推荐购买,续航能力强，很实用。 购买后使用了9天，整体感觉,4
TRAIN_16101,322,PRODUCT_58,1350144000,差评，需要改进,外观有瑕疵，不满意。 购买后使用了7天，整体感觉,2
TRAIN_16102,4678,PRODUCT_224,1358524800,差评，需要改进,使用效果不如预期。 购买后使用了1天，整体感觉,2
TRAIN_16103,1911,PRODUCT_622,1347984000,好评！推荐购买,性价比很高，推荐购买！ 购买后使用了24天，整体感觉,5
TRAIN_16104,349,PRODUCT_717,1305648000,中评，一般般,正常水平，可以接受。 购买后使用了21天，整体感觉,3
TRAIN_16105,410,PRODUCT_209,1348588800,差评，需要改进,续航能力差，需要改进。 购买后使用了19天，整体感觉,2
TRAIN_16106,4710,PRODUCT_342,1310486400,好评！推荐购买,性价比很高，推荐购买！ 购买后使用了27天，整体感觉,4
TRAIN_16107,2372,PRODUCT_229,1316016000,好评！推荐购买,外观漂亮，功能齐全。 购买后使用了11天，整体感觉,4
TRAIN_16108,124,PRODUCT_727,1395417600,中评，一般般,普通使用没问题。 购买后使用了10天，整体感觉,3
TRAIN_16109,3353,PRODUCT_716,1345737600,好评！推荐购买,客服态度很好，解决问题及时。 购买后使用了12天，整体感觉,5
TRAIN_16110,3451,PRODUCT_607,1295020800,中评，一般般,正常水平，可以接受。 购买后使用了13天，整体感觉,3
TRAIN_16111,2875,PRODUCT_286,1349971200,中评，一般般,就是普通的产品。 购买后使用了16天，整体感觉,3
TRAIN_16112,2514,PRODUCT_251,1346947200,好评！推荐购买,操作简单，容易上手。 购买后使用了12天，整体感觉,4
TRAIN_16113,3432,PRODUCT_301,1337270400,中评，一般般,正常水平，可以接受。 购买后使用了7天，整体感觉,3
TRAIN_16114,1263,PRODUCT_833,1360857600,差评，需要改进,使用效果不如预期。 购买后使用了6天，整体感觉,2
TRAIN_16115,494,PRODUCT_663,1368720000,差评，需要改进,物流太慢，等了很久。 购买后使用了5天，整体感觉,2
TRAIN_16116,985,PRODUCT_984,1374249600,好评！推荐购买,正品保证，值得信赖。 购买后使用了25天，整体感觉,5
TRAIN_16117,1746,PRODUCT_485,1395331200,好评！推荐购买,客服态度很好，解决问题及时。 购买后使用了1天，整体感觉,4
TRAIN_16118,4574,PRODUCT_288,1329148800,中评，一般般,没什么大问题。 购买后使用了30天，整体感觉,3
TRAIN_16119,1077,PRODUCT_256,1312732800,好评！推荐购买,操作简单，容易上手。 购买后使用了10天，整体感觉,4
TRAIN_16120,4817,PRODUCT_44,1371830400,好评！推荐购买,操作简单，容易上手。 购买后使用了14天，整体感觉,4
TRAIN_16121,4976,PRODUCT_557,1311350400,好评！推荐购买,物流很快，包装完好。 购买后使用了22天，整体感觉,5
TRAIN_16122,3426,PRODUCT_294,1319472000,差评，需要改进,操作复杂，不容易上手。 购买后使用了9天，整体感觉,2
TRAIN_16123,1850,PRODUCT_479,1349625600,好评！推荐购买,操作简单，容易上手。 购买后使用了26天，整体感觉,5
TRAIN_16124,3891,PRODUCT_502,1383926400,好评！推荐购买,性价比很高，推荐购买！ 购买后使用了12天，整体感觉,5
TRAIN_16125,963,PRODUCT_45,1392739200,差评，需要改进,客服回应慢，解决问题效率低。 购买后使用了21天，整体感觉,2
TRAIN_16126,4122,PRODUCT_559,1379260800,好评！推荐购买,物流很快，包装完好。 购买后使用了3天，整体感觉,4
TRAIN_16127,4679,PRODUCT_403,1378137600,中评，一般般,没什么大问题。 购买后使用了28天，整体感觉,3
TRAIN_16128,3719,PRODUCT_349,1332086400,好评！推荐购买,外观漂亮，功能齐全。 购买后使用了5天，整体感觉,5
TRAIN_16129,3828,PRODUCT_628,1378742400,差评，需要改进,外观有瑕疵，不满意。 购买后使用了28天，整体感觉,1
TRAIN_16130,4668,PRODUCT_630,1359216000,好评！推荐购买,客服态度很好，解决问题及时。 购买后使用了26天，整体感觉,4
TRAIN_16131,2340,PRODUCT_61,1337529600,好评！推荐购买,性价比很高，推荐购买！ 购买后使用了18天，整体感觉,5
TRAIN_16132,1220,PRODUCT_903,1370707200,差评，需要改进,操作复杂，不容易上手。 购买后使用了11天，整体感觉,2
TRAIN_16133,1973,PRODUCT_811,1365696000,好评！推荐购买,外观漂亮，功能齐全。 购买后使用了18天，整体感觉,5
TRAIN_16134,64,PRODUCT_166,1392307200,好评！推荐购买,正品保证，值得信赖。 购买后使用了14天，整体感觉,5
TRAIN_16135,825,PRODUCT_709,1344700800,好评！推荐购买,客服态度很好，解决问题及时。 购买后使用了9天，整体感觉,5
TRAIN_16136,3040,PRODUCT_875,1306771200,好评！推荐购买,操作简单，容易上手。 购买后使用了25天，整体感觉,5
TRAIN_16137,2811,PRODUCT_325,1358870400,好评！推荐购买,颜色正，尺寸合适。 购买后使用了22天，整体感觉,4
TRAIN_16138,4321,PRODUCT_155,1310313600,好评！推荐购买,操作简单，容易上手。 购买后使用了1天，整体感觉,5
TRAIN_16139,4852,PRODUCT_926,1357660800,好评！推荐购买,正品保证，值得信赖。 购买后使用了13天，整体感觉,4
TRAIN_16140,1131,PRODUCT_722,1356537600,好评！推荐购买,操作简单，容易上手。 购买后使用了6天，整体感觉,5
TRAIN_16141,1757,PRODUCT_3,1383408000,中评，一般般,没什么特别感觉。 购买后使用了21天，整体感觉,3
TRAIN_16142,2413,PRODUCT_225,1366560000,好评！推荐购买,正品保证，值得信赖。 购买后使用了9天，整体感觉,5
TRAIN_16143,4777,PRODUCT_231,1378224000,中评，一般般,没什么大问题。 购买后使用了19天，整体感觉,3
TRAIN_16144,100,PRODUCT_709,1392307200,好评！推荐购买,操作简单，容易上手。 购买后使用了24天，整体感觉,4
TRAIN_16145,3519,PRODUCT_553,1390752000,好评！推荐购买,续航能力强，很实用。 购买后使用了25天，整体感觉,5
TRAIN_16146,2215,PRODUCT_860,1311177600,好评！推荐购买,操作简单，容易上手。 购买后使用了4天，整体感觉,4
TRAIN_16147,2996,PRODUCT_448,1363968000,好评！推荐购买,性价比很高，推荐购买！ 购买后使用了29天，整体感觉,5
TRAIN_16148,4596,PRODUCT_604,1347292800,好评！推荐购买,外观漂亮，功能齐全。 购买后使用了25天，整体感觉,4
TRAIN_16149,2045,PRODUCT_734,1332000000,中评，一般般,一般般，没什么特别。 购买后使用了26天，整体感觉,3
TRAIN_16150,4302,PRODUCT_430,1318780800,好评！推荐购买,正品保证，值得信赖。 购买后使用了15天，整体感觉,5
TRAIN_16151,4012,PRODUCT_833,1392825600,好评！推荐购买,质量很好，非常满意！ 购买后使用了19天，整体感觉,5
TRAIN_16152,1680,PRODUCT_727,1370793600,好评！推荐购买,外观漂亮，功能齐全。 购买后使用了14天，整体感觉,5
TRAIN_16153,852,PRODUCT_468,1374595200,中评，一般般,还可以，中规中矩。 购买后使用了6天，整体感觉,3
TRAIN_16154,1859,PRODUCT_707,1313596800,好评！推荐购买,颜色正，尺寸合适。 购买后使用了2天，整体感觉,4
TRAIN_16155,1319,PRODUCT_50,1297612800,好评！推荐购买,正品保证，值得信赖。 购买后使用了11天，整体感觉,5
TRAIN_16156,256,PRODUCT_79,1370361600,差评，需要改进,疑似假货，需要验证。 购买后使用了28天，整体感觉,2
TRAIN_16157,2525,PRODUCT_0,1298476800,好评！推荐购买,使用效果很棒，物超所值。 购买后使用了15天，整体感觉,4
TRAIN_16158,1047,PRODUCT_898,1316793600,中评，一般般,符合预期，没什么惊喜。 购买后使用了10天，整体感觉,3
TRAIN_16159,1231,PRODUCT_833,1347465600,中评，一般般,就是普通的产品。 购买后使用了13天，整体感觉,3
TRAIN_16160,4805,PRODUCT_427,1297267200,中评，一般般,普通使用没问题。 购买后使用了2天，整体感觉,3
TRAIN_16161,4599,PRODUCT_145,1329494400,好评！推荐购买,质量很好，非常满意！ 购买后使用了13天，整体感觉,5
TRAIN_16162,3812,PRODUCT_581,1324310400,好评！推荐购买,正品保证，值得信赖。 购买后使用了13天，整体感觉,5
TRAIN_16163,1642,PRODUCT_593,1352217600,好评！推荐购买,客服态度很好，解决问题及时。 购买后使用了13天，整体感觉,5
TRAIN_16164,2074,PRODUCT_845,1324224000,差评，需要改进,质量一般，有点失望。 购买后使用了28天，整体感觉,2
TRAIN_16165,4361,PRODUCT_117,1372953600,好评！推荐购买,颜色正，尺寸合适。 购买后使用了15天，整体感觉,5
TRAIN_16166,30,PRODUCT_987,1314460800,好评！推荐购买,物流很快，包装完好。 购买后使用了19天，整体感觉,5
TRAIN_16167,33,PRODUCT_517,1301241600,好评！推荐购买,正品保证，值得信赖。 购买后使用了15天，整体感觉,5
TRAIN_16168,4914,PRODUCT_749,1346688000,好评！推荐购买,质量很好，非常满意！ 购买后使用了12天，整体感觉,4
TRAIN_16169,714,PRODUCT_381,1385827200,中评，一般般,普通使用没问题。 购买后使用了17天，整体感觉,3
TRAIN_16170,1064,PRODUCT_914,1359734400,好评！推荐购买,物流很快，包装完好。 购买后使用了29天，整体感觉,4
TRAIN_16171,1515,PRODUCT_785,1303920000,好评！推荐购买,性价比很高，推荐购买！ 购买后使用了15天，整体感觉,5
TRAIN_16172,1341,PRODUCT_334,1383494400,好评！推荐购买,物流很快，包装完好。 购买后使用了9天，整体感觉,5
TRAIN_16173,868,PRODUCT_440,1384790400,好评！推荐购买,质量很好，非常满意！ 购买后使用了25天，整体感觉,4
TRAIN_16174,3303,PRODUCT_358,1372089600,好评！推荐购买,物流很快，包装完好。 购买后使用了8天，整体感觉,5
TRAIN_16175,1422,PRODUCT_550,1353859200,差评，需要改进,客服回应慢，解决问题效率低。 购买后使用了5天，整体感觉,2
TRAIN_16176,4622,PRODUCT_476,1340640000,好评！推荐购买,续航能力强，很实用。 购买后使用了13天，整体感觉,4
TRAIN_16177,3368,PRODUCT_486,1376582400,差评，需要改进,颜色偏差大，尺寸不合适。 购买后使用了28天，整体感觉,2
TRAIN_16178,366,PRODUCT_177,1328112000,好评！推荐购买,外观漂亮，功能齐全。 购买后使用了18天，整体感觉,5
TRAIN_16179,1220,PRODUCT_565,1372780800,好评！推荐购买,质量很好，非常满意！ 购买后使用了18天，整体感觉,4
TRAIN_16180,4653,PRODUCT_470,1298217600,好评！推荐购买,颜色正，尺寸合适。 购买后使用了10天，整体感觉,4
TRAIN_16181,4024,PRODUCT_161,1303315200,中评，一般般,符合预期，没什么惊喜。 购买后使用了19天，整体感觉,3
TRAIN_16182,731,PRODUCT_750,1381248000,好评！推荐购买,质量很好，非常满意！ 购买后使用了18天，整体感觉,4
TRAIN_16183,3162,PRODUCT_235,1319212800,好评！推荐购买,外观漂亮，功能齐全。 购买后使用了19天，整体感觉,4
TRAIN_16184,4607,PRODUCT_257,1327075200,差评，需要改进,价格偏高，性价比不高。 购买后使用了10天，整体感觉,2
TRAIN_16185,377,PRODUCT_626,1389801600,好评！推荐购买,外观漂亮，功能齐全。 购买后使用了26天，整体感觉,5
TRAIN_16186,47,PRODUCT_668,1338220800,中评，一般般,基本满足需求。 购买后使用了17天，整体感觉,3
TRAIN_16187,4888,PRODUCT_577,1351094400,好评！推荐购买,正品保证，值得信赖。 购买后使用了4天，整体感觉,4
TRAIN_16188,863,PRODUCT_528,1358870400,中评，一般般,基本满足需求。 购买后使用了9天，整体感觉,3
TRAIN_16189,1029,PRODUCT_233,1306598400,好评！推荐购买,外观漂亮，功能齐全。 购买后使用了28天，整体感觉,5
TRAIN_16190,2104,PRODUCT_181,1315411200,好评！推荐购买,外观漂亮，功能齐全。 购买后使用了8天，整体感觉,4
TRAIN_16191,2507,PRODUCT_407,1307721600,好评！推荐购买,续航能力强，很实用。 购买后使用了27天，整体感觉,5
TRAIN_16192,3660,PRODUCT_327,1393948800,好评！推荐购买,质量很好，非常满意！ 购买后使用了15天，整体感觉,4
TRAIN_16193,4399,PRODUCT_801,1367510400,好评！推荐购买,续航能力强，很实用。 购买后使用了26天，整体感觉,5
TRAIN_16194,697,PRODUCT_170,1343923200,差评，需要改进,操作复杂，不容易上手。 购买后使用了23天，整体感觉,1
TRAIN_16195,4796,PRODUCT_969,1320854400,好评！推荐购买,续航能力强，很实用。 购买后使用了5天，整体感觉,5
TRAIN_16196,2205,PRODUCT_520,1335715200,好评！推荐购买,客服态度很好，解决问题及时。 购买后使用了3天，整体感觉,4
TRAIN_16197,3257,PRODUCT_53,1363536000,好评！推荐购买,正品保证，值得信赖。 购买后使用了2天，整体感觉,5
TRAIN_16198,1738,PRODUCT_881,1351785600,差评，需要改进,客服回应慢，解决问题效率低。 购买后使用了15天，整体感觉,2
TRAIN_16199,1817,PRODUCT_38,1293897600,好评！推荐购买,正品保证，值得信赖。 购买后使用了14天，整体感觉,4
TRAIN_16200,2977,PRODUCT_135,1343059200,好评！推荐购买,正品保证，值得信赖。 购买后使用了18天，整体感觉,4
TRAIN_16201,1573,PRODUCT_921,1308844800,差评，需要改进,疑似假货，需要验证。 购买后使用了12天，整体感觉,2
TRAIN_16202,136,PRODUCT_999,1364659200,中评，一般般,正常水平，可以接受。 购买后使用了7天，整体感觉,3
TRAIN_16203,2453,PRODUCT_721,1351785600,好评！推荐购买,性价比很高，推荐购买！ 购买后使用了9天，整体感觉,4
TRAIN_16204,105,PRODUCT_105,1333641600,好评！推荐购买,客服态度很好，解决问题及时。 购买后使用了20天，整体感觉,4
TRAIN_16205,4582,PRODUCT_979,1370448000,好评！推荐购买,正品保证，值得信赖。 购买后使用了14天，整体感觉,5
